TIC,Tmag,KIC,numax
63455065,11.018,10602374,39.27
137766035,12.2089,3549989,31.66
137815928,11.8483,3240573,31.06
63372949,6.29309,7366121,45.39
137896430,11.8773,4565627,50.99
26748872,11.4439,11298877,14.7
26749841,10.5302,10922167,86.77
137890276,11.9008,2309286,40.34
137900009,11.2919,5794100,34.95
26748128,11.1052,11560939,160.24
26748316,11.3128,11509207,51.75
137892029,10.9025,2996112,31.18
63454534,8.3244,10407209,7.02
26748124,10.1619,11560948,30.29
26750425,12.0933,10668065,140.17
137829543,11.6576,2020876,34.12
63372461,11.3903,7203663,33.35
137890620,10.7328,2449703,31.99
63373374,11.5911,7531119,64.19
63372689,12.0524,7285374,50.74
137900931,10.8041,6126808,162.94
137892638,10.1461,3240670,159.56
137899403,10.5978,5623391,134.82
63371528,10.2651,6866587,42.19
63450881,10.5674,8955683,48.57
63373096,12.0956,7448329,38.83
63452180,12.2373,9467361,28.37
63452013,9.2409,9406596,34.26
63452754,11.8904,9651659,31.07
137890116,11.5872,2166766,47.24
26749002,11.9783,11246127,31.9
63451345,12.1495,9157159,51.73
63450917,12.0528,8955699,30.23
26666679,10.8045,11612603,85.99
137899372,12.1534,5623444,132.53
63452123,10.7199,9406638,38.47
26748273,10.3149,11509277,45.58
63371724,10.6554,6951925,43.63
137890369,10.8654,2309469,28.3
26750421,12.1659,10668145,46.03
137896508,11.9191,4658599,8.89
63373698,11.367,7685724,35.29
137901175,11.4214,6208344,48.36
137896568,9.4529,4658645,49.82
137890441,8.5894,2309550,50.32
240184162,11.0723,7366321,43.32
240178702,12.0678,9712824,146.14
26748543,11.4522,11404925,32.0
137893076,11.943,3449373,32.08
240182026,12.1796,8236292,26.03
240183747,10.3031,7531332,89.15
240179973,11.1428,9157260,233.38
137892495,11.1061,3240882,31.32
137896994,10.8215,4750456,55.74
137890263,12.0653,2309617,33.12
240184082,9.264,7366363,34.98
137900147,11.2391,5879728,37.18
137891394,10.362,2719795,53.54
137893747,10.2868,3651360,28.99
240183639,10.9839,7611069,158.31
240183972,9.8732,7448560,42.16
240178302,10.2953,9893437,227.11
137893045,12.1718,3348070,97.13
240178303,11.8426,9893440,29.07
26751478,11.9226,11031856,27.07
26752309,7.67631,11352446,90.26
240178721,9.7092,9712888,32.52
240180464,11.633,8955894,26.23
137897343,12.0075,4927763,34.26
26750785,11.2939,10733897,47.21
240185385,12.3068,6781023,100.94
137900563,11.1524,5963732,8.81
240184928,9.9653,6952140,8.77
240180266,10.1173,9025029,41.25
137892780,11.2878,3348134,34.97
26751024,12.2305,10863834,77.25
240180175,10.9176,9091772,114.39
240178349,11.8631,9833561,26.12
137891133,11.3679,2582764,32.51
240184428,11.7043,7204026,79.8
137901378,11.7568,6288543,24.83
240178532,11.4559,9773214,43.58
240178476,12.1846,9833591,23.0
240185647,8.8797,6695329,5.18
137899773,11.3273,5709182,32.16
240184680,9.7399,7121674,64.21
240184250,11.0728,7285786,18.15
26751273,11.7969,10977979,196.45
240183958,10.8007,7448746,5.92
240185140,12.3212,6866992,106.94
137901222,10.7193,6208617,41.21
137892362,10.7113,3123206,33.0
240179605,11.4523,9283664,35.2
137900415,11.397,5963894,31.28
137977711,10.4499,2450318,135.53
240178399,11.4895,9833651,38.82
137969125,12.2894,5709265,46.61
240185323,10.0543,6781201,33.16
137969273,12.092,5623833,162.05
240178557,11.4451,9773266,34.71
240183874,11.8584,7448801,34.28
137902200,9.936,6446468,51.3
137976993,11.8791,2859830,29.32
137972129,11.6598,4566232,102.49
240184682,9.7836,7121801,31.1
240180219,11.4846,9025216,31.45
240177091,11.924,10537820,158.81
240178639,9.3019,9713083,41.31
240183439,11.2454,7686101,30.68
240179620,12.2168,9283750,33.96
137975936,12.2685,3241329,34.8
137971695,11.449,4750821,41.82
240185697,11.0958,6610188,58.32
26751284,11.4695,10978085,24.91
137968381,12.1088,5964042,50.74
240184936,11.1652,6952430,37.72
137975243,11.2211,3449907,53.08
240178951,11.4461,9590930,30.16
137976060,9.5645,3241374,38.25
240180243,11.9844,9025278,225.94
26752806,11.0947,11509608,33.49
240179715,10.0729,9283816,43.62
137977033,10.8594,2860010,78.95
240184394,9.9878,7204369,16.04
26750710,12.0038,10734179,34.04
240183880,12.2153,7449021,31.95
240183815,11.4428,7531871,40.68
137902550,11.4761,6367815,42.03
240184057,11.3365,7366820,36.99
137902900,9.3659,6208846,10.7
275496475,12.0866,6695665,58.95
26751163,12.101,10922622,34.65
26751765,12.1592,11139884,59.84
137976653,10.6315,2997086,37.02
137977249,11.077,2720444,31.87
137972642,9.5851,4370502,39.94
275494449,11.879,7531908,38.03
137975955,11.9628,3241484,38.54
275488560,11.5876,9833831,31.01
137972573,10.4223,4469602,32.64
26752934,12.1656,11561367,157.34
275496589,8.7295,6610354,47.54
26750735,11.6369,10734241,33.73
275494372,11.8355,7531945,41.41
26752917,11.5101,11561379,90.8
137978561,9.2225,2167774,59.7
137972007,12.056,4659361,31.75
275486823,11.0718,10602976,35.71
26752594,11.8805,11457478,35.88
275490812,12.1075,8888925,32.91
137968976,9.0509,5709564,27.13
137972685,8.8906,4370592,50.38
137972021,11.3899,4659384,37.39
26752431,10.2844,11352756,28.11
137975404,12.033,3450129,30.21
275488198,11.5997,9954248,45.3
137977506,11.0633,2583386,72.72
275489907,10.1955,9283918,52.38
26752311,12.0449,11352764,33.01
137902133,12.3757,6526384,188.5
275494502,12.0793,7449151,107.49
275496426,11.4551,6695808,34.43
275490567,11.3187,9025447,31.91
275494566,11.7324,7449159,78.89
275489150,10.8493,9591097,34.1
26750914,12.0392,10800303,110.34
275496783,12.3036,6526417,71.06
275488042,11.2663,10014635,27.85
275496476,12.2869,6695851,28.57
137902752,11.8111,6289002,128.59
137972575,11.8973,4469736,27.34
137975565,12.2878,3348774,33.23
275495367,8.3834,7122098,52.93
137968596,14.9084,5880388,45.23
275490486,11.3903,9025498,58.22
275494758,12.2843,7367035,52.41
137902820,11.2863,6209042,49.73
275495900,10.5356,6867485,32.3
137968925,11.4563,5709667,91.75
137972803,12.3454,4370730,148.55
137972154,11.1239,4566654,32.41
275488307,9.6663,9893889,30.85
26814164,12.0966,11457554,76.51
26814033,10.0454,11509792,19.66
26814627,12.1069,11299484,48.46
138037807,12.105,3123889,29.22
138037373,11.1776,2997437,45.87
275495195,11.6337,7204652,22.72
138041438,11.9816,4370787,34.23
275489646,11.916,9407261,9.89
138041578,11.1626,4469886,56.53
138037318,12.2595,2860452,30.82
138093817,11.9515,4928515,44.48
138041680,11.2137,4469897,39.41
26815313,11.7293,11086673,118.65
275493794,12.1692,7756795,32.26
138095987,10.3303,5709787,20.56
138036421,9.8727,2583651,34.22
26815772,11.2349,10922821,33.59
138038231,10.6594,3241822,38.93
138097822,11.8218,6368169,34.43
26815822,11.6718,10922840,75.19
275486769,10.8991,10603170,42.32
275491353,12.2367,8692596,17.16
26815490,10.6504,11032402,5.51
138097063,10.4517,6127825,107.79
275494052,11.5412,7686577,154.73
275489463,11.726,9468160,172.15
138096255,10.9745,5795250,50.81
275496738,11.9457,6526657,25.27
275493901,12.0524,7756859,24.23
275495575,12.1573,7038041,29.43
26816024,10.5756,10800478,41.96
138042335,9.1917,4659706,38.34
275494744,11.7638,7367289,5.71
275495774,11.886,6952984,66.77
275489489,10.4844,9468199,57.33
138038003,10.8613,3241947,59.37
26815914,12.2195,10864433,13.83
275488632,12.1898,9773741,24.41
275495083,11.431,7204851,35.03
275489026,7.05618,9652494,42.84
275494690,12.0375,7367324,211.26
138097897,11.9096,6368315,18.01
138040939,9.1047,4164301,17.14
138036571,9.7915,2583884,56.93
138037273,11.4509,2860746,12.34
138093554,11.1846,4840514,47.39
138096939,10.382,6046859,37.81
138094227,9.7007,5104153,28.92
26814195,12.1139,11457734,54.0
275496646,11.0562,6610828,35.56
26816353,11.3285,10668914,194.1
138096275,11.9315,5795361,33.36
275493643,11.9791,7826360,31.3
138094377,9.2886,5104175,91.4
138097956,12.2118,6368363,48.33
275488093,11.8277,10014893,26.68
138042129,12.2654,4567014,34.27
138097640,11.9101,6289338,35.41
138042285,10.7809,4659821,103.47
275496529,12.0823,6610861,28.23
275488465,11.9475,9834183,36.18
275493490,12.1921,7894940,18.91
138097755,8.982,6368380,8.34
138042121,10.396,4567028,30.86
275570001,11.8634,7367398,34.22
275570031,9.8985,7367400,103.11
275576577,11.2512,10014914,43.47
275569087,12.1244,7038220,33.94
275577583,10.9613,10473692,93.2
275568035,10.0408,6610930,8.44
138041207,11.6925,4269030,34.27
26815674,11.9157,10978509,29.86
275570581,11.7736,7612115,27.92
275575972,10.7671,9713617,154.47
275570330,12.294,7532570,23.56
275576586,11.1027,10014959,174.08
138041632,11.0091,4470280,79.74
275568397,11.9027,6696387,78.9
138042279,11.7096,4659957,16.84
26816032,12.1948,10800641,41.31
138037180,9.4634,2860936,101.39
138037482,11.8951,2998011,30.52
138036060,9.3247,2451509,81.67
138041112,12.0068,4269096,10.77
275575565,12.1799,9529813,120.18
275569556,10.0924,7205067,62.49
138098008,11.5366,6447257,47.36
138096853,11.1982,6047033,35.81
138094028,9.33596,5016065,133.05
275574592,12.1922,9158119,40.85
275568334,8.7109,6696436,25.5
138038070,11.3107,3242233,22.64
275568307,10.8063,6696443,39.14
275576029,12.2831,9773909,38.88
138042034,12.1597,4567173,92.32
275574263,10.4825,9025882,33.64
275569409,11.1932,7122640,81.96
275576164,11.5314,9773922,58.21
138093828,12.087,4928958,107.36
275575616,11.6767,9591529,26.04
138036435,10.8905,2584202,39.94
138093254,11.9524,4751763,34.1
138042076,8.5679,10978581,114.03
26815665,11.7067,4567221,13.33
275568905,11.7329,7286739,5.12
275569710,10.8313,6953271,80.22
275569694,10.4258,7286741,57.37
275573624,11.3718,8757215,36.15
138094397,12.1724,5192039,26.6
275576240,11.8276,9834365,39.99
26817545,11.8033,11086949,135.39
138152914,12.2201,3242324,119.39
138103135,11.5402,4840815,46.2
138104657,9.8388,4269252,33.39
275577978,10.7066,10669123,35.56
26817512,11.1123,11032660,19.53
138104557,10.9924,4371406,44.69
275569280,11.8635,6289573,28.07
138098996,12.2277,7122713,27.84
275575858,10.8825,9652704,187.03
138100394,8.5943,5795626,37.89
138103964,10.687,4567326,28.49
138100004,10.6977,5965040,43.88
26817319,9.8929,11353223,51.53
26818385,11.7512,10978646,67.41
275569671,14.7765,7286832,131.95
138104483,10.6812,4371484,73.75
26818025,10.4241,11247049,33.97
275568057,11.3817,6611219,6.96
275569678,7.20394,7286856,200.29
275575568,10.8041,9529974,32.54
26816982,10.1699,10864711,44.65
275570489,11.8268,7612341,37.4
138105176,11.8946,4063998,35.77
275573165,11.2646,8628585,36.62
138104844,10.2588,4269391,39.56
138098562,12.2205,6447498,21.46
138102374,11.23,5104573,35.07
138104473,12.1048,4371562,7.56
26817335,11.9238,10978699,48.49
138154469,11.6885,2584477,112.16
138104318,12.2374,2584478,180.05
138154235,12.0911,4470597,105.0
138103575,11.036,4751953,21.76
275573476,10.1664,8693004,35.26
275569481,11.6001,7205313,29.68
138099171,11.9585,6209759,41.08
138099753,11.411,6047277,15.08
275573374,10.7893,8693018,89.83
138098354,10.6332,6527211,28.8
275575028,11.7376,9346108,30.73
138100214,10.7077,5881162,37.69
26816989,12.2384,10864755,24.36
138104622,9.8929,4371615,76.7
138098976,11.1947,6289756,41.07
138103251,11.514,4841005,24.52
275570894,12.1843,7757382,52.9
138098833,10.1532,6368800,50.97
26818349,11.3125,11353313,125.86
138104663,10.3487,4269457,34.08
275570477,11.9695,7612438,42.43
138099523,10.2692,6128428,47.22
138105159,10.3357,4164910,38.56
275574728,9.3229,9222065,168.31
275573674,10.3072,8822689,55.82
275570085,11.0065,7450059,48.19
138099697,9.7779,6047339,20.27
275568960,11.9307,6953573,21.64
26816778,12.089,10800915,39.7
275569387,11.5125,7122919,134.27
138153456,11.9124,2998532,105.16
275569462,11.3441,7205397,29.16
138102865,11.7263,4929301,42.95
275571062,10.4816,7826833,42.17
26818286,11.2344,11299941,27.98
275574200,10.7171,9026209,8.58
138105305,9.0239,4064179,11.21
275577675,11.0813,10474071,92.64
138103273,10.1856,4841140,34.76
275576794,12.1511,10078979,232.57
138104202,11.1267,4470796,34.74
26816625,11.8254,10735027,35.28
138098649,11.4646,6368959,28.67
138104305,11.5487,4470809,36.58
270525359,11.5008,7368013,88.23
138102575,11.4033,5016549,99.18
270520217,12.2485,9093038,30.76
270525099,8.45101,7450230,214.29
26817271,11.4351,10978857,37.99
138104923,12.2089,4165109,20.55
138153717,11.3251,2861630,28.8
138104346,11.1928,4470856,34.25
270518467,9.2505,9652971,25.35
26817313,11.4127,10978872,56.52
270520395,11.8881,9026308,35.71
270519416,11.3081,9346288,28.7
138099056,11.4009,6290000,31.36
26816635,11.603,10735077,28.71
26816758,9.76842,10801063,199.06
138103609,11.3361,4660577,34.78
270520883,11.0385,8822878,37.13
270518300,9.9913,9714063,43.11
270518081,11.9475,9774312,37.7
138102300,10.7884,5104949,21.85
270608932,9.3954,6447817,32.36
270524377,9.54102,7687390,84.0
270524737,12.1712,7612755,92.22
270517189,11.0324,10145279,31.23
138220116,10.1353,6128774,45.28
138220027,10.6919,6047683,34.54
270608938,11.7552,6447883,15.86
138209618,11.4723,2584997,188.35
138213112,9.9454,3857864,43.75
138215344,11.8438,4567952,34.7
138220239,13.151,6128820,44.27
138214857,9.9334,4372082,79.37
270525414,12.256,7287368,33.38
270516032,10.7461,10603958,28.21
270524067,12.2176,7827177,29.36
26885803,12.1591,11966513,42.01
270515891,11.7087,10669568,45.47
270607395,10.3199,7039075,47.32
138216399,10.6593,4929697,26.84
270519022,12.2313,9468930,24.66
270524646,12.1357,7612866,31.02
26960175,9.1306,11087371,142.34
26888096,10.5247,11140732,46.37
270515887,11.9885,10669590,96.78
270519871,10.956,9222389,32.03
138221033,10.9538,6448010,34.84
138209852,11.5771,6210264,46.54
138220407,11.4924,2585190,47.63
138217357,12.2168,5192758,37.06
138214932,12.2344,4471217,110.03
270517264,11.7056,10079263,33.17
270518867,11.1798,9530396,82.88
270516030,11.6657,10604054,60.98
270525288,11.8314,7368363,29.78
270524961,11.7802,7533496,39.25
270525245,8.7334,7368371,5.2
270525700,11.0477,7205905,32.35
138219453,10.7988,5881715,30.9
138216706,9.128,5016991,41.62
26960272,12.1678,11033153,53.43
138212999,10.0228,3754895,66.31
138209809,12.2422,2585358,33.72
270520504,11.7972,8957480,49.14
270519407,9.9046,9346602,55.59
270519481,12.2897,9346607,43.26
270518071,8.34292,9774549,96.23
26888018,12.229,11140831,32.67
270519328,12.2141,9408278,47.77
270521930,11.4755,8499557,87.47
270517520,12.011,10015663,40.29
138216912,10.9198,5105399,56.91
26960431,10.9215,10979181,10.67
138214282,11.6949,4165776,44.44
270616170,11.0212,8957543,37.15
138209458,10.2184,2452890,44.03
270610787,12.051,7123568,29.42
138219281,11.535,5796504,25.49
138216406,11.3599,4930018,109.86
138219819,11.887,6048066,26.06
138221102,11.3544,6448230,50.62
138213219,10.7604,3858287,30.99
270612284,10.4667,7687755,27.54
138217475,10.7737,5281000,45.95
138215326,8.5407,4568362,54.41
270609287,12.1458,6612102,139.36
138215220,10.9965,4568378,28.82
138209999,11.8219,2722819,30.87
270617661,10.7681,9408361,61.7
270617880,10.2969,9469165,27.8
270611425,10.1017,7368584,50.27
138220889,11.872,6369548,116.46
270609928,12.2531,6869093,31.49
138220476,11.1384,6210524,30.3
138219998,12.0332,6048148,29.92
138212842,11.5025,3755154,43.24
138214456,11.2343,4270423,51.97
26961156,10.5687,10669876,19.17
26960473,11.3513,10979258,36.89
270618147,11.5677,9592315,39.12
138221771,12.2266,6369592,32.09
138303721,11.7785,3755183,34.07
26960344,9.2641,11033302,36.27
270617848,11.4505,9469212,45.54
270611961,10.8395,7533804,61.02
270695236,9.1157,10604255,29.78
138302838,10.7827,4065054,86.29
138297586,9.5686,5882005,81.51
270609047,10.8334,6528048,30.18
138301231,11.6521,4661299,26.47
270616183,12.1085,8957693,137.23
138221949,10.4905,6290632,32.8
138296605,9.3136,6210603,114.7
270609859,11.0069,6783485,33.24
138304121,11.9516,3653993,26.2
26885777,11.3262,11966805,40.23
270609288,11.801,6612265,26.66
26960810,10.3659,10865371,7.52
270616043,10.3947,8890410,62.94
270619825,11.7317,10145736,194.14
270609226,10.4501,6612293,43.63
138300265,9.7101,4930269,81.7
270615961,7.57086,8823410,53.29
270611399,11.9708,7368754,35.44
138221526,11.65,6448436,37.25
138221778,12.2235,6369774,48.35
270615221,10.8357,8564559,45.65
270616725,11.6042,9093737,26.69
138303623,10.3859,3858634,39.48
138304421,11.0919,3553319,60.84
138296818,10.25,6129411,88.06
138301836,11.8205,4471811,64.28
270611776,9.46183,7533995,106.96
138296963,12.1965,6048345,32.53
138299518,11.791,5193311,31.01
270610916,10.8624,7206422,221.67
270618973,11.8326,9835269,34.84
138297530,11.9949,5882210,137.58
138221816,11.9055,6369832,35.0
138303535,11.3032,3858714,49.09
270617582,9.0548,9408590,45.16
138297017,8.6755,6048411,28.19
270695169,10.2235,10604460,30.35
138304417,12.2223,3553435,42.19
138302533,12.0019,4166422,71.97
270616907,11.1957,9159227,28.95
270610917,11.162,7206531,46.15
138304636,10.7315,3553458,41.33
138221294,12.1217,6528297,37.42
270616335,12.0369,8957928,34.33
26964527,11.196,11817405,33.95
138301619,11.6992,4568872,46.3
270616918,12.0871,9159263,29.93
138296486,11.0184,6210900,44.05
270616218,11.4082,8957944,113.52
138303697,12.2458,3858848,43.94
138297229,11.7616,5966348,30.12
138303453,11.2961,3858850,25.92
270618463,11.2162,9714684,35.19
270609241,12.1007,6612550,15.2
138296764,12.1667,6129581,47.0
270610703,11.364,7124081,30.43
138300923,11.8026,4753388,38.12
138303117,12.2387,3962731,61.66
138297360,11.6513,5966386,55.38
138296859,10.8453,6129632,156.75
138301048,12.071,4753416,34.53
26962325,11.5686,11033569,94.56
138300544,11.9961,4842346,30.81
270697556,11.0005,9835436,24.27
138221450,11.9323,6448697,51.23
138304199,9.5594,3654420,51.9
138304107,10.4823,3654437,69.67
138300086,11.0723,5017711,36.05
270697087,11.1613,10016093,31.08
138300336,11.3058,4930617,48.51
138302265,10.8389,4271033,47.44
270704534,12.1781,7534243,41.32
138302323,11.1344,4271039,47.09
138301249,8.0117,4661768,6.47
270701562,11.4601,8958065,64.93
270700225,12.1879,8500090,19.12
26961456,10.4029,10735926,35.68
270700872,12.0876,8694070,33.66
138425567,11.9846,5017766,56.95
270699518,11.998,9159375,38.66
270705229,11.7328,7288301,32.62
26964288,11.1145,11716326,221.1
